,ID,lat_MERIT,lon_MERIT,area_MERIT,Bsn_cnt_lat,Bsn_cnt_lon,river,station,country,lat_SHEDS,lon_SHEDS,area_GRDC,Error,Comment,ups_num_15min,basin_15min,area_CaMa_15min,ups_num_06min,basin_06min,area_CaMa_06min,ups_num_03min,basin_03min,area_CaMa_03min,ups_num_01min,basin_01min,area_CaMa_01min
350,2969095,17.392,104.792,373371.8,23.303,100.367,MEKONG,NAKHON PHANOM,TH,17.398,104.794,373760.0,0.0,,0.0,26,373389.03125,0.0,26,373423.78125,0.0,26,373376.1875,0.0,26,373377.40625
351,2969096,16.958,104.508,2369.1,17.042,104.179,NAM KAM,NA-KAE,TH,16.96,104.50200000000001,2351.5,0.01,,1.0,26,1866.0858154296875,1.0,26,2356.613525390625,0.0,26,2408.528076171875,0.0,26,2368.69775390625
352,2969100,16.542,104.742,390148.4,23.049,100.556,MEKONG,MUKDAHAN,TH,16.548,104.744,390954.2,0.0,,0.0,26,390776.65625,0.0,26,390133.84375,0.0,26,390252.5,0.0,26,390144.15625
353,2969101,15.325,105.492,419448.8,22.599,100.90299999999999,MEKONG,KHONG CHIAM (BAN DAN),TH,15.327,105.494,420807.0,0.0,,1.0,26,418996.59375,0.0,26,419427.3125,0.0,26,419426.875,0.0,26,419427.53125
354,2969115,16.058,104.025,3231.3,16.476,104.03200000000001,NAM YANG,BAN NA THOM,TH,16.055999999999997,104.027,3308.4,-0.02,,1.0,26,2710.6923828125,0.0,26,3366.233642578125,0.0,26,3241.4306640625,0.0,26,3232.36669921875
355,2969124,15.342,104.15799999999999,44934.0,15.027999999999999,102.81200000000001,NAM MUN,RASI SALAI,TH,15.335,104.16,44930.2,0.0,,0.0,26,45114.44140625,0.0,26,44926.33203125,0.0,26,45045.11328125,0.0,26,44917.80859375
356,2969150,15.792,104.14200000000001,46588.9,16.415,102.678,LAM CHI,YASOTHON,TH,15.79,104.135,47047.6,-0.01,,0.0,26,46672.515625,0.0,26,46627.546875,0.0,26,46626.9375,0.0,26,46592.55078125
357,2969200,15.225,104.85799999999999,106239.4,15.665,102.973,NAM MUN,UBON,TH,15.222999999999999,104.86,107171.2,-0.01,,0.0,26,106544.1015625,0.0,26,106327.546875,0.0,26,106327.7421875,0.0,26,106231.0703125
358,2969220,15.242,105.242,115667.2,15.62,103.135,NAM MUN,KAENG SAPHU TAI (DOWNSTREAM),TH,15.24,105.24799999999999,116079.0,0.0,,0.0,26,115663.9765625,0.0,26,116191.078125,0.0,26,115665.3203125,0.0,26,115645.7265625
359,2969221,15.292,105.475,119446.0,15.602,103.206,NAM MUN,BAN HUA HEO,TH,15.285,105.469,119795.3,0.0,,0.0,26,119447.4375,0.0,26,119429.1171875,0.0,26,119419.4765625,0.0,26,117216.921875
360,2969230,15.342,103.675,34591.1,14.94,102.554,NAM MUN,THA TUM,TH,15.34,103.681,34692.7,0.0,,0.0,26,35788.15234375,0.0,26,34654.7734375,0.0,26,34577.01171875,0.0,26,34577.96875
361,2969417,16.642,104.708,1351.8,16.759,104.34899999999999,HUAI BANG SAI,BAN NONG AEK BRIDGE,TH,16.64,104.70200000000001,1303.9,0.04,,1.0,26,1074.0404052734375,0.0,26,1344.8223876953125,0.0,26,1346.829345703125,0.0,26,1347.33935546875
362,2969420,17.858,103.775,5272.7,17.795,103.446,NAM SONGKHRAM,BAN THA KOK DAENG,TH,17.86,103.781,5152.2,0.02,,1.0,26,5110.55908203125,0.0,26,5339.37451171875,0.0,26,5279.88818359375,0.0,26,5271.9775390625
363,2969460,17.308,101.775,1249.1,17.151,101.616,MAE LOEI,WANG SAPHUNG,TH,17.305999999999997,101.773,1280.5,-0.02,,0.0,26,1298.841796875,1.0,26,1243.106689453125,1.0,26,1243.165283203125,0.0,26,1253.1195068359375
364,2997500,55.225,80.325,3884.7,55.486999999999995,81.116,KARGAT,GAVRILOVSKY,RU,55.223,80.327,3804.5,0.02,,1.0,455,3875.26318359375,0.0,455,4011.37646484375,0.0,455,4011.397216796875,0.0,455,3881.168701171875
365,2998110,70.758,136.075,223319.6,67.127,134.29399999999998,YANA,UBILEYNAYA,RU,70.756,136.07299999999998,222970.8,0.0,,0.0,70,225044.5,0.0,70,223343.78125,0.0,70,223316.53125,0.0,70,223319.203125
366,2998150,69.508,132.25799999999998,10739.6,68.70100000000001,130.539,OMOLOY,NAMU,RU,69.51,132.265,9722.2,0.1,,0.0,388,10779.74609375,0.0,388,10757.87890625,0.0,388,10745.0654296875,0.0,388,10740.28125
367,2998500,67.408,153.658,370093.1,64.05199999999999,151.606,KOLYMA,SREDNE-KOLYMSK,RU,67.398,153.656,368675.5,0.0,,0.0,31,371864.6875,0.0,31,370332.5,0.0,31,370327.40625,0.0,31,370096.875
368,2998510,68.725,158.692,414988.3,64.433,152.175,KOLYMA,KOLYMSKAYA,RU,68.723,158.71,419456.8,-0.01,,1.0,31,414947.75,0.0,31,414992.5,0.0,31,414992.21875,0.0,31,414959.5625
369,2998702,68.108,164.192,29975.3,67.598,167.13,ANYUY (TRIB. KOLYMA),OSTROVNOJE,RU,68.115,164.169,29922.8,0.0,,0.0,31,29976.458984375,0.0,31,30005.16015625,0.0,31,30005.09375,0.0,31,29976.298828125
370,2998720,68.125,161.158,49013.4,66.789,164.365,BOL. ANYUY (TRIB. KOLYMA),KONSTANTINOVO,RU,68.14,161.156,48899.9,0.0,,0.0,31,49022.0703125,0.0,31,49020.734375,0.0,31,49001.421875,0.0,31,48998.296875
371,2998800,68.525,174.125,6809.3,68.184,175.68200000000002,PALYAVAAM,PALYAVAAM,RU,68.527,174.127,6889.1,-0.01,,1.0,563,6403.00390625,0.0,564,6813.57177734375,0.0,564,6807.1298828125,0.0,564,6807.1962890625
372,2999150,71.975,114.05799999999999,78509.4,70.334,113.542,ANABAR,SASKYLAKH,RU,71.977,114.052,78922.0,-0.01,,0.0,160,78599.0859375,0.0,160,78612.328125,0.0,160,78486.4921875,0.0,160,78486.5078125
373,2999200,65.592,72.642,47935.5,64.638,72.98100000000001,NADYM,NADYM,RU,65.59,72.64399999999999,48217.3,-0.01,,0.0,249,47998.83984375,0.0,249,47971.0390625,0.0,249,47959.50390625,0.0,249,47959.6171875
374,2999250,66.608,82.275,112700.9,64.441,82.478,TAZ,SIDOROVSK,RU,66.61,82.273,126371.4,-0.11,,0.0,100,114451.0078125,0.0,100,112704.453125,0.0,100,112704.015625,0.0,100,112695.5390625
375,2999500,67.042,78.192,94192.2,64.56,77.266,PUR,SAMBURG,RU,67.01899999999999,78.185,94661.8,0.0,,1.0,129,94142.3828125,0.0,129,94182.546875,0.0,129,94183.109375,0.0,129,94178.0703125
376,2999910,71.875,123.64200000000001,197864.9,68.883,114.31299999999999,OLENEK,7.5KM D/S OF MOUTH OF RIVER PUR,RU,71.877,123.62700000000001,196409.1,0.01,,0.0,71,198130.03125,0.0,71,197899.6875,0.0,71,197878.515625,0.0,71,197878.640625
377,2999920,68.742,118.09200000000001,127631.3,67.887,110.86200000000001,OLENEK,SUKHANA,RU,68.74,118.085,127503.8,0.0,,0.0,71,127823.4609375,0.0,71,127709.453125,0.0,71,127712.3125,0.0,71,127709.734375
378,3102400,5.575,-76.742,1515.5,5.407,-76.727,QUITO,SAN ISIDRO,CO,5.627000000000001,-76.744,1491.6,0.02,,1.0,396,1482.7384033203125,0.0,396,1526.28759765625,0.0,396,1485.253662109375,0.0,396,1512.3582763671875
379,3102650,7.992000000000001,-76.225,4611.9,7.63,-76.217,SINU,ANGOSTURA DE URRA,CO,7.99,-76.23100000000001,4578.7,0.01,,1.0,947,4484.21044921875,0.0,947,4627.73876953125,0.0,947,4610.87158203125,0.0,947,4610.87158203125
380,3103480,5.775,-74.675,2341.0,5.556,-75.036,LA MIEL,SAN MIGUEL,CO,5.777,-74.67699999999999,2419.6,-0.03,,0.0,63,2362.099609375,0.0,63,2341.056884765625,0.0,63,2362.21337890625,0.0,63,2336.17236328125
381,3104500,7.875,-72.625,1604.2,7.579,-72.793,ZULIA,SAN JAVIER,CO,7.881,-72.619,1624.6,-0.01,,1.0,559,1450.211181640625,0.0,559,1621.3612060546875,0.0,559,1621.39501953125,0.0,559,1603.993896484375
382,3121200,1.475,-75.492,1677.1,1.824,-75.555,ORTEGUAZA,LARANDIA,CO,1.469,-75.49,1683.1,0.0,,1.0,1,1641.015625,1.0,1,1643.1885986328125,0.0,1,1666.1175537109375,0.0,1,1676.7369384765625
383,3141800,2.875,-77.225,2663.9,2.549,-77.155,SAN JUAN DE MICAY,ANGOSTURA,CO,2.873,-77.23100000000001,2683.1,-0.01,,1.0,2467,2352.0302734375,1.0,2467,2487.615478515625,0.0,2467,2667.82275390625,0.0,2467,2665.1005859375
384,3206610,5.892,-64.492,12186.3,5.16,-64.763,EREBATO,EL PERRO,VE,5.902,-64.49,11047.5,0.1,,0.0,18,12226.1728515625,0.0,18,12203.9521484375,0.0,18,12199.11328125,0.0,18,12190.70703125
385,3206630,5.975,-64.425,26343.7,4.907,-64.419,CAURA,DOS AGUAS,VE,5.977,-64.419,24809.7,0.06,,0.0,18,26358.796875,0.0,18,26382.64453125,0.0,18,25829.759765625,0.0,18,25851.271484375
386,3206800,3.142,-65.875,40113.3,2.842,-64.775,ORINOCO,TAMA-TAMA,VE,3.14,-65.881,40703.6,-0.01,,0.0,18,40232.13671875,0.0,18,40132.484375,0.0,18,40121.86328125,0.0,18,40121.85546875
387,3218050,1.925,-67.075,71509.2,2.053,-66.685,NEGRO (TRIB. AMAZONAS),SAN CARLOS DE RIO NEGRO,VE,1.931,-67.077,71564.8,0.0,,0.0,1,72378.8203125,0.0,1,71657.9453125,0.0,1,71523.515625,0.0,1,71506.578125
388,3218100,2.008,-66.958,41838.3,1.8,-65.762,BRAZO CASIQUIARE,SOLANO,VE,2.006,-66.952,42192.7,-0.01,,0.0,1,42089.40234375,0.0,1,41827.27734375,0.0,1,41788.58203125,0.0,1,41827.7734375
389,3265910,-28.975,-58.558,15235.8,-28.319000000000003,-57.355,CORRIENTES,PASO LUCERO,AR,-28.976999999999997,-58.54,15269.1,0.0,,0.0,5,16306.1572265625,0.0,5,15250.2265625,0.0,5,15235.955078125,0.0,5,15227.8046875
390,3268100,-22.725,-64.375,4861.7,-22.291,-64.734,BERMEJO,AGUAS BLANCAS,AR,-22.723000000000003,-64.373,4888.4,-0.01,,1.0,5,4778.7958984375,0.0,5,4890.36376953125,0.0,5,4890.3798828125,0.0,5,4874.2177734375
391,3268270,-23.691999999999997,-64.475,22223.8,-23.969,-65.135,SAN FRANCISCO (PARAGUAY),CAIMANCITO (PUENTE CARRETERO),AR,-23.698,-64.48100000000001,22264.1,0.0,,0.0,5,22316.716796875,1.0,5,22219.44140625,0.0,5,22225.68359375,0.0,5,22227.05078125
392,3275290,-34.592,-68.558,5101.2,-34.522,-69.405,DIAMANTE,LOS REYUNOS,AR,-34.59,-68.569,5140.0,-0.01,,0.0,55,5172.5029296875,0.0,55,5172.51513671875,0.0,55,5099.3896484375,0.0,55,5100.44189453125
393,3275880,-39.792,-71.208,1000.1,-39.759,-71.491,CHIMEHUIN,HUECHULAUFQUEN (NACIENTE),AR,-39.794000000000004,-71.215,1011.9,-0.01,,0.0,120,1160.5223388671875,0.0,120,1041.0567626953125,0.0,120,999.8743896484375,0.0,120,999.8712158203125
394,3275950,-41.058,-71.158,3942.0,-40.975,-71.529,LIMAY,NAHUEL HUAPI,AR,-41.06,-71.156,3987.7,-0.01,,0.0,120,4165.9384765625,0.0,120,4114.20947265625,0.0,120,3945.673828125,0.0,120,3936.07763671875
395,3275990,-40.458,-63.692,113184.8,-39.286,-69.57,NEGRO (ARGENTINIA),PRIMERA ANGOSTURA,AR,-40.455999999999996,-63.69,110767.8,0.02,,0.0,120,113552.3671875,0.0,120,113155.8828125,0.0,120,113158.8515625,0.0,120,113151.5625
396,3276150,-42.725,-70.542,1481.6,-42.663000000000004,-70.993,GUALJAINA,GUALJAINA,AR,-42.723,-70.544,1638.5,-0.1,,1.0,147,1469.6510009765625,0.0,147,1480.8463134765625,0.0,147,1481.9161376953125,0.0,147,1473.4833984375
397,3276200,-43.842,-68.492,29193.6,-42.71,-70.247,CHUBUT,LOS ALTARES,AR,-43.848,-68.494,32022.9,-0.09,,0.0,147,29183.66796875,0.0,147,29187.216796875,0.0,147,29191.46875,0.0,147,29187.048828125
398,3276300,-44.958,-71.358,1020.6,-44.873999999999995,-71.697,SENGUERR,NACIMIENTO,AR,-44.956,-71.35600000000001,1026.8,-0.01,,1.0,147,864.9432983398438,0.0,147,1075.3421630859375,0.0,147,1032.6070556640625,0.0,147,1022.8734130859375
399,3290500,-43.141999999999996,-71.592,4537.9,-42.681999999999995,-71.73100000000001,FUTALEUFU,BALSA GARZON,AR,-43.14,-71.59,4541.3,0.0,,2.0,1120,4297.5927734375,0.0,1119,4578.94677734375,0.0,1119,4530.16015625,0.0,1119,4531.38427734375
400,3308300,6.375,-60.375,12679.6,5.732,-60.621,MAZARUNI,APAIKWA,GY,6.381,-60.381,12314.5,0.03,,0.0,87,13274.3154296875,0.0,87,13200.751953125,0.0,87,12691.4443359375,0.0,87,12687.3447265625
401,3308600,5.858,-58.592,67749.3,3.424,-58.908,ESSEQUIBO,PLANTAIN ISLAND,GY,5.856,-58.593999999999994,67977.1,0.0,,0.0,87,68539.5546875,0.0,87,67769.9921875,0.0,87,67772.3125,0.0,87,67769.640625
402,3309400,4.8919999999999995,-58.242,3883.6,4.247,-58.208,BERBICE,ITABRU FALLS,GY,4.89,-58.248000000000005,3946.4,-0.02,,1.0,1102,3673.544189453125,0.0,1103,3897.891845703125,0.0,1103,3856.62646484375,0.0,1103,3855.1796875
403,3469400,-32.442,-55.225,11613.6,-32.001999999999995,-54.55,NEGRO (URUGUAY),PASO PEREIRA,UY,-32.452,-55.218999999999994,11610.1,0.0,,0.0,5,11619.1005859375,0.0,5,11643.84375,0.0,5,11614.1669921875,0.0,5,11613.7001953125
404,3512400,4.992,-54.442,62263.1,3.332,-54.5,MARONI,LANGA TABIKI,GF,4.99,-54.443999999999996,62513.0,0.0,,0.0,217,62588.2109375,0.0,217,62219.37890625,0.0,217,62215.203125,0.0,217,62212.76171875
405,3514800,3.8080000000000003,-51.875,24116.9,2.85,-52.494,OYAPOCK,MARIPA,GF,3.815,-51.869,24255.4,-0.01,,0.0,529,25143.984375,0.0,530,24498.931640625,0.0,530,24463.84765625,0.0,530,24064.591796875
406,3618051,-0.49200000000000005,-64.825,293121.5,0.722,-67.733,NEGRO (TRIB. AMAZONAS),SERRINHA,BR,-0.48200000000000004,-64.827,279945.0,0.05,,0.0,1,296007.09375,0.0,1,293109.125,0.0,1,293191.65625,0.0,1,293126.28125
407,3618052,-0.192,-66.808,193626.5,1.3880000000000001,-68.247,NEGRO (TRIB. AMAZONAS),CURICURIARI,BR,-0.201,-66.80199999999999,194462.0,0.0,,1.0,1,192343.640625,1.0,1,193610.234375,1.0,1,193618.34375,0.0,1,193621.859375
408,3618053,0.375,-67.308,124314.6,1.736,-67.305,NEGRO (TRIB. AMAZONAS),SAO FELIPE,BR,0.37200000000000005,-67.313,110862.0,0.12,,0.0,1,126551.3203125,0.0,1,125735.0859375,0.0,1,124313.640625,0.0,1,124308.4453125
409,3618090,1.192,-66.842,75154.2,2.025,-66.696,NEGRO (TRIB. AMAZONAS),CUCUI,BR,1.19,-66.844,74864.6,0.0,,0.0,1,75722.3359375,0.0,1,74698.125,0.0,1,74691.0859375,0.0,1,74691.1796875
410,3618110,1.075,-67.592,23223.4,1.5719999999999998,-68.935,RIO ICANA,MISSAO ICANA,BR,1.074,-67.595,22282.0,0.04,,0.0,1,23966.16796875,0.0,1,23221.486328125,0.0,1,23231.8828125,0.0,1,23218.439453125
411,3618115,1.325,-68.692,4491.9,1.287,-69.253,RIO AIARI,LOURO POCO,BR,1.339,-68.686,4708.0,-0.05,,1.0,1,4288.3408203125,1.0,1,4447.54296875,0.0,1,4491.84130859375,0.0,1,4494.3291015625
412,3618120,0.20800000000000002,-69.375,4574.3,0.22699999999999998,-69.855,RIO TIQUIE,CUNURI,BR,0.209,-69.378,4198.0,0.09,,0.0,1,4639.9189453125,0.0,1,4612.607421875,0.0,1,4573.6787109375,0.0,1,4507.861328125
413,3618130,-0.242,-67.008,13403.7,-0.433,-68.112,RIO CURICURIARI,JUSTANTE DA CACHOEIRA DO CAJU,BR,-0.24600000000000002,-67.009,10228.0,0.31,Amazon headstream?,1.0,1,13393.298828125,0.0,1,13403.5673828125,0.0,1,13419.3134765625,0.0,1,13412.583984375
414,3618200,0.525,-60.458,5618.7,0.731,-59.916000000000004,RIO JAUAPERI,FAZENDA SAO JOSE,BR,0.518,-60.466,8639.0,-0.35,Amazon Forested river,1.0,1,5446.17919921875,0.0,1,5680.337890625,0.0,1,5622.90869140625,0.0,1,5622.94873046875
415,3618600,-0.875,-60.641999999999996,7320.8,-0.361,-60.229,RIO ALALAU,BASE ALALAU,BR,-0.873,-60.64,7425.7,-0.01,,1.0,1,7227.97216796875,1.0,1,7267.35205078125,0.0,1,7320.0732421875,0.0,1,7319.9560546875
416,3618711,3.958,-60.458,6303.0,4.635,-60.486999999999995,RIO COTINGO,MALOCA DO CONTAO,BR,3.9560000000000004,-60.456,6483.3,-0.03,,1.0,1,5919.35888671875,1.0,1,6156.97509765625,0.0,1,6314.53271484375,0.0,1,6303.4345703125
417,3618720,3.208,-60.558,49309.5,3.529,-62.508,RIO URARICOERA,FAZENDA PASSARAO,BR,3.208,-60.571000000000005,50985.0,-0.03,,0.0,1,49580.46875,0.0,1,49402.44140625,0.0,1,49329.6953125,0.0,1,49315.7421875
418,3618721,3.4419999999999997,-61.042,36056.8,3.425,-62.961999999999996,RIO URARICOERA,FAZENDA CAJUPIRANGA,BR,3.438,-61.037,37430.0,-0.04,,0.0,1,36421.46875,0.0,1,36105.859375,0.0,1,36076.703125,0.0,1,36073.66015625
419,3618722,3.542,-63.175,15287.7,3.4610000000000003,-63.843999999999994,RIO URARICOERA,UAICAS,BR,3.55,-63.169,16065.0,-0.05,,0.0,1,15671.2607421875,0.0,1,15490.5244140625,0.0,1,15441.3046875,0.0,1,15296.662109375
420,3618730,2.875,-61.442,12467.6,2.73,-62.718,RIO MUCAJAI,FE E ESPERANCE,BR,2.8710000000000004,-61.441,13658.0,-0.09,,0.0,1,12479.4638671875,0.0,1,12609.3427734375,0.0,1,12609.166015625,0.0,1,12463.953125
421,3618950,0.5579999999999999,-69.158,39927.6,1.203,-70.898,RIO UAUPES,UARACU,BR,0.565,-69.165,39781.7,0.0,,0.0,1,39993.96484375,0.0,1,39995.87109375,0.0,1,39927.4375,0.0,1,39926.28125
422,3618951,0.125,-68.542,44190.0,1.126,-70.703,RIO UAUPES,TARAQUA,BR,0.13,-68.539,44732.0,-0.01,,1.0,1,43983.73828125,0.0,1,44200.96875,0.0,1,44204.0234375,0.0,1,44198.38671875
423,3621200,-1.775,-66.558,249389.8,-0.151,-72.168,RIO JAPURA,ACANAUI,BR,-1.785,-66.56,250978.9,-0.01,,0.0,1,249429.0625,0.0,1,249400.453125,0.0,1,249386.640625,0.0,1,249385.78125
424,3621400,-1.375,-69.442,149199.0,0.16899999999999998,-73.423,RIO JAPURA,VILA BITTENCOURT,BR,-1.3940000000000001,-69.435,149882.5,0.0,,1.0,1,148939.5,1.0,1,149121.875,0.0,1,149183.65625,0.0,1,149203.1875
425,3622400,-4.3580000000000005,-70.925,61327.4,-5.49,-72.502,RIO JAVARI,ESTIRAO DO REPOUSO,BR,-4.365,-70.935,61657.1,-0.01,,0.0,1,62015.19140625,0.0,1,61369.7109375,0.0,1,61359.79296875,0.0,1,61321.85546875
426,3622401,-5.142,-72.808,16495.0,-5.912999999999999,-73.274,RIO JAVARI,PALMEIRAS DO JAVARI,BR,-5.138999999999999,-72.814,16256.0,0.01,,0.0,1,16869.369140625,0.0,1,16508.5,0.0,1,16446.12890625,0.0,1,16488.880859375
427,3622450,-4.575,-71.425,24457.1,-5.926,-72.325,RIO CURUCA,SANTA MARIA,BR,-4.579,-71.413,24351.0,0.0,,0.0,1,25365.763671875,0.0,1,25281.265625,0.0,1,25235.12109375,0.0,1,24446.896484375
428,3622800,-4.725,-70.208,17129.5,-5.992000000000001,-70.778,RIO ITUI,LADARIO,BR,-4.731,-70.21,17239.6,-0.01,,0.0,1,17406.82421875,0.0,1,17414.072265625,0.0,1,17378.595703125,0.0,1,17134.775390625
429,3622801,-4.742,-70.292,19236.5,-5.859,-71.40899999999999,RIO ITUI,SERINGAL DO ITUI,BR,-4.735,-70.298,19345.9,-0.01,,0.0,1,19357.318359375,0.0,1,18781.08203125,0.0,1,19273.728515625,0.0,1,19231.564453125
430,3624120,-4.825,-66.758,163145.3,-7.9270000000000005,-71.087,RIO JURUA,GAVIAO,BR,-4.823,-66.76,164520.7,-0.01,,0.0,1,163274.34375,0.0,1,163280.859375,0.0,1,163171.171875,0.0,1,163126.78125
431,3624121,-6.442,-68.242,143142.2,-8.19,-71.53,RIO JURUA,SANTOS DUMONT,BR,-6.44,-68.24600000000001,142234.0,0.01,,0.0,1,143155.34375,0.0,1,143503.375,0.0,1,143141.140625,0.0,1,143151.734375
432,3624123,-7.058,-71.692,55529.8,-8.334,-72.715,RIO JURUA,IPIXUNA,BR,-7.056,-71.689,55806.0,0.0,,0.0,1,56079.359375,0.0,1,55538.33203125,0.0,1,55807.04296875,0.0,1,55549.71484375
433,3624200,-4.225,-67.892,35408.2,-5.574,-69.02199999999999,RIO JUTAI,BARREIRA ALTA,BR,-4.221,-67.893,35880.0,-0.01,,0.0,1,35586.34375,0.0,1,35424.26171875,0.0,1,35426.0625,0.0,1,35409.75390625
434,3624250,-4.325,-67.342,10965.4,-4.987,-67.64,RIO BIA,BARREIRA BRANCA,BR,-4.3260000000000005,-67.344,11047.0,-0.01,,0.0,1,11250.818359375,0.0,1,11135.9287109375,0.0,1,10960.9716796875,0.0,1,10960.73828125
435,3624301,-8.142000000000001,-70.708,15746.7,-8.882,-71.482,RIO TARAUACA,TARAUCA-JUSANTE,BR,-8.146,-70.715,16050.0,-0.02,,0.0,1,16286.98046875,0.0,1,15804.712890625,0.0,1,15804.6416015625,0.0,1,15747.533203125
436,3624310,-8.158,-70.358,16985.3,-9.387,-71.21300000000001,RIO ENVIRA,FEIJO,BR,-8.164,-70.35600000000001,16400.0,0.04,,0.0,1,17593.09765625,0.0,1,17043.025390625,0.0,1,16985.86328125,0.0,1,16958.267578125
437,3624320,-7.957999999999999,-71.492,2074.0,-8.335,-71.709,RIO GREGORIO,FAZENDA PARANACRE,BR,-7.9510000000000005,-71.482,2041.0,0.02,,1.0,1,1998.4957275390625,0.0,1,2116.196533203125,0.0,1,2021.56103515625,0.0,1,2075.199462890625
438,3624400,-4.292,-65.208,13636.0,-4.902,-66.024,RIO TEFE,ESTIRAO DA SANTA CRUZ,BR,-4.292,-65.202,13708.0,-0.01,,0.0,1,14196.8447265625,1.0,1,13630.1376953125,0.0,1,13705.2939453125,0.0,1,13639.6240234375
439,3625140,-10.658,-68.508,8243.4,-11.0,-69.503,RIO ACRE,XAPURI,BR,-10.651,-68.506,7579.4,0.09,,1.0,1,8169.72802734375,1.0,1,8167.95849609375,0.0,1,8239.2275390625,0.0,1,8229.462890625
440,3625160,-9.058,-67.392,34696.0,-10.292,-68.58800000000001,RIO ACRE,FLORIANO PEIXOTO,BR,-9.067,-67.39699999999999,33469.0,0.04,,0.0,1,35145.421875,0.0,1,34744.77734375,0.0,1,34749.02734375,0.0,1,34684.23828125
441,3625200,-7.542000000000001,-67.542,23392.0,-7.733,-68.944,RIO PAUINI,FAZENDA BORANGABA,BR,-7.54,-67.544,23468.3,0.0,,0.0,1,23424.66796875,0.0,1,23413.19921875,0.0,1,23402.642578125,0.0,1,23388.650390625
442,3625220,-6.325,-64.892,38112.8,-6.725,-66.44800000000001,RIO TAPAUA,BACABA,BR,-6.319,-64.88600000000001,38270.0,0.0,,0.0,1,38195.3203125,0.0,1,38198.9453125,0.0,1,38112.96875,0.0,1,38110.7890625
443,3625350,-7.725,-67.008,153968.6,-9.353,-69.166,RIO PURUS,SERINGAL FORTALEZA,BR,-7.716,-67.0,153016.0,0.01,,0.0,1,154985.609375,0.0,1,154023.90625,0.0,1,153991.265625,0.0,1,153991.109375
444,3625360,-8.658,-67.375,104546.3,-9.99,-69.531,RIO PURUS,VALPARAISO-MONTANTE,BR,-8.652999999999999,-67.375,103285.0,0.01,,0.0,1,104583.0078125,0.0,1,104682.3125,0.0,1,104552.0,0.0,1,104551.21875
445,3625380,-8.875,-69.275,32774.5,-10.03,-70.876,RIO PURUS,MANOEL URBANO,BR,-8.881,-69.273,32852.8,0.0,,0.0,1,32795.30859375,0.0,1,33000.25390625,0.0,1,32784.24609375,0.0,1,32779.39453125
446,3625400,-9.375,-68.725,11116.2,-10.413,-69.832,RIO IACO (YACO),SERINGAL SAO JOSE,BR,-9.374,-68.72399999999999,10471.0,0.06,,0.0,1,11343.0419921875,0.0,1,11188.3076171875,0.0,1,11131.74609375,0.0,1,11118.4814453125
447,3627060,-9.792,-65.525,30999.9,-10.350999999999999,-66.767,RIO ABUNA,MORADA NOVA-JUSANTE,BR,-9.785,-65.528,31000.0,0.0,,0.0,1,31068.671875,0.0,1,31078.669921875,0.0,1,31055.80859375,0.0,1,31002.84375
448,3627120,-10.925,-65.042,4428.7,-10.77,-64.502,RIO OURO PRETO,BOCA DO POMPEU-JUSANTE,BR,-10.918,-65.043,4410.0,0.0,,1.0,1,4405.03955078125,0.0,1,4590.6181640625,0.0,1,4422.21875,0.0,1,4422.21240234375
449,3627340,-9.558,-62.942,1120.9,-9.687999999999999,-62.81100000000001,RIO PRETO DO CRESPO,PONTE DO RIO PRETO DO CRESPO,BR,-9.556000000000001,-62.951,1110.0,0.01,,0.0,1,1201.361328125,0.0,1,1151.4923095703125,0.0,1,1121.5888671875,0.0,1,1121.59033203125
450,3627402,-8.892000000000001,-62.092,60384.9,-11.055,-61.743,RIO JIPARANA,TABAJARA,BR,-8.898,-62.093999999999994,60481.2,0.0,,0.0,1,60639.59765625,0.0,1,60380.47265625,0.0,1,60481.046875,0.0,1,60380.79296875
451,3627408,-10.875,-61.942,32970.0,-11.85,-61.455,RIO JIPARANA,JIPARANA (RONDONIA),BR,-10.869000000000002,-61.935,33012.3,0.0,,0.0,1,33135.62890625,0.0,1,33148.328125,0.0,1,32980.96484375,0.0,1,32971.02734375
452,3627410,-11.625,-61.225,16271.8,-12.293,-60.872,RIO JIPARANA,SITIO BELA VISTA,BR,-11.623,-61.227,16376.6,-0.01,,0.0,1,16299.798828125,0.0,1,16293.9541015625,0.0,1,16293.875,0.0,1,16269.5166015625
453,3627430,-10.442,-62.458,3989.9,-10.743,-62.726000000000006,RIO JARU,JARU,BR,-10.446,-62.466,3970.0,0.01,,1.0,1,3628.335205078125,0.0,1,3959.86767578125,0.0,1,3991.733642578125,0.0,1,3992.325439453125
454,3627440,-11.692,-61.192,10096.8,-12.397,-61.03,RIO APIDIA,PIMENTA BUENO,BR,-11.684000000000001,-61.192,10100.0,0.0,,0.0,1,10089.865234375,0.0,1,9866.0185546875,0.0,1,9865.966796875,0.0,1,9865.9580078125
455,3627450,-11.675,-61.158,5918.8,-12.140999999999998,-60.591,RIO COMEMORACAO,PONTE COMEMORACAO (PIMENTA BUENO),BR,-11.67,-61.181000000000004,5790.0,0.02,,1.0,1,4351.21533203125,0.0,1,6109.37744140625,0.0,1,5924.99658203125,0.0,1,5915.77685546875
